genre,tag,genre number,name,seg,nopunc,focal,compare,stopwords,delimiters,max_cost,120,10,5,2,1,sentence
G1,Rujia,19,fengsutongyi,seg,nopunc,reduced_gods,ubc_morality,stopwords,delimiters,120,1950,423,254,123,54,1141
G1,Rujia,19,fengsutongyi,seg,nopunc,reduced_gods,ubc_emotion,stopwords,delimiters,120,984,119,68,32,17,487
G1,Rujia,19,fengsutongyi,seg,nopunc,reduced_deity,reduced_reward,stopwords,delimiters,120,32,5,3,2,0,11
G1,Rujia,19,fengsutongyi,seg,nopunc,reduced_deity,ubc_morality,stopwords,delimiters,120,979,122,59,21,12,438
G1,Rujia,19,fengsutongyi,seg,nopunc,reduced_gods,reduced_punishment,stopwords,delimiters,120,491,75,45,22,13,203
G1,Rujia,20,kongcongzi,seg,nopunc,reduced_deity,ubc_cognition,stopwords,delimiters,120,45,6,2,1,0,28
G1,Rujia,20,kongcongzi,seg,nopunc,reduced_gods,reduced_reward,stopwords,delimiters,120,90,8,3,1,0,57
G1,Rujia,20,kongcongzi,seg,nopunc,reduced_deity,ubc_religion,stopwords,delimiters,120,114,61,43,22,14,63
G1,Rujia,20,kongcongzi,seg,nopunc,reduced_deity,ubc_emotion,stopwords,delimiters,120,58,13,6,4,2,32
G1,Rujia,20,kongcongzi,seg,nopunc,reduced_gods,ubc_religion,stopwords,delimiters,120,1191,597,385,187,103,759
G1,Rujia,20,kongcongzi,seg,nopunc,reduced_gods,ubc_cognition,stopwords,delimiters,120,942,186,114,44,25,694
G1,Rujia,20,kongcongzi,seg,nopunc,reduced_gods,ubc_morality,stopwords,delimiters,120,1054,136,83,35,23,641
G1,Rujia,20,kongcongzi,seg,nopunc,reduced_gods,ubc_emotion,stopwords,delimiters,120,574,53,34,14,8,304
G1,Rujia,20,kongcongzi,seg,nopunc,reduced_deity,reduced_reward,stopwords,delimiters,120,9,4,3,2,1,5
G1,Rujia,20,kongcongzi,seg,nopunc,reduced_deity,ubc_morality,stopwords,delimiters,120,70,6,4,3,1,33
G1,Rujia,20,kongcongzi,seg,nopunc,reduced_gods,reduced_punishment,stopwords,delimiters,120,233,23,10,2,1,80
G1,Rujia,21,shenjian,seg,nopunc,reduced_deity,ubc_cognition,stopwords,delimiters,120,75,8,5,1,1,45
G1,Rujia,21,shenjian,seg,nopunc,reduced_gods,reduced_reward,stopwords,delimiters,120,22,1,0,0,0,13
G1,Rujia,21,shenjian,seg,nopunc,reduced_deity,ubc_religion,stopwords,delimiters,120,213,130,101,62,33,139
G1,Rujia,21,shenjian,seg,nopunc,reduced_deity,ubc_emotion,stopwords,delimiters,120,132,29,15,10,8,84
G1,Rujia,21,shenjian,seg,nopunc,reduced_gods,ubc_religion,stopwords,delimiters,120,622,292,169,87,42,372
G1,Rujia,21,shenjian,seg,nopunc,reduced_gods,ubc_cognition,stopwords,delimiters,120,175,42,24,14,10,127
G1,Rujia,21,shenjian,seg,nopunc,reduced_gods,ubc_morality,stopwords,delimiters,120,792,98,59,23,8,452
G1,Rujia,21,shenjian,seg,nopunc,reduced_gods,ubc_emotion,stopwords,delimiters,120,313,25,11,4,1,154
G1,Rujia,21,shenjian,seg,nopunc,reduced_deity,reduced_reward,stopwords,delimiters,120,5,0,0,0,0,1
G1,Rujia,21,shenjian,seg,nopunc,reduced_deity,ubc_morality,stopwords,delimiters,120,310,28,18,5,3,104
G1,Rujia,21,shenjian,seg,nopunc,reduced_gods,reduced_punishment,stopwords,delimiters,120,182,20,9,4,2,61
G2,Dao,01,zhuangzi,seg,nopunc,reduced_deity,ubc_cognition,stopwords,delimiters,120,535,71,35,15,8,312
G2,Dao,01,zhuangzi,seg,nopunc,reduced_gods,reduced_reward,stopwords,delimiters,120,227,23,10,5,2,143
G2,Dao,01,zhuangzi,seg,nopunc,reduced_deity,ubc_religion,stopwords,delimiters,120,1496,759,491,242,144,976
G2,Dao,01,zhuangzi,seg,nopunc,reduced_deity,ubc_emotion,stopwords,delimiters,120,642,121,56,21,13,409
G2,Dao,01,zhuangzi,seg,nopunc,reduced_gods,ubc_religion,stopwords,delimiters,120,7604,4148,2818,1476,778,4474
G2,Dao,01,zhuangzi,seg,nopunc,reduced_gods,ubc_cognition,stopwords,delimiters,120,4281,858,463,219,110,3022
G2,Dao,01,zhuangzi,seg,nopunc,reduced_gods,ubc_morality,stopwords,delimiters,120,6244,656,333,146,77,3850
G2,Dao,01,zhuangzi,seg,nopunc,reduced_gods,ubc_emotion,stopwords,delimiters,120,2765,233,128,59,25,1318
G2,Dao,01,zhuangzi,seg,nopunc,reduced_deity,reduced_reward,stopwords,delimiters,120,127,16,9,7,4,72
G2,Dao,01,zhuangzi,seg,nopunc,reduced_deity,ubc_morality,stopwords,delimiters,120,1120,111,60,27,14,372
G2,Dao,01,zhuangzi,seg,nopunc,reduced_gods,reduced_punishment,stopwords,delimiters,120,1013,134,93,56,39,387
G2,Dao,02,dao-de-jing,seg,nopunc,reduced_deity,ubc_cognition,stopwords,delimiters,120,53,2,2,1,0,50
G2,Dao,02,dao-de-jing,seg,nopunc,reduced_gods,reduced_reward,stopwords,delimiters,120,0,0,0,0,0,0
G2,Dao,02,dao-de-jing,seg,nopunc,reduced_deity,ubc_religion,stopwords,delimiters,120,123,72,48,29,18,76
G2,Dao,02,dao-de-jing,seg,nopunc,reduced_deity,ubc_emotion,stopwords,delimiters,120,65,18,8,2,0,26
G2,Dao,02,dao-de-jing,seg,nopunc,reduced_gods,ubc_religion,stopwords,delimiters,120,1124,573,340,150,83,748
G2,Dao,02,dao-de-jing,seg,nopunc,reduced_gods,ubc_cognition,stopwords,delimiters,120,543,120,60,28,16,377
G2,Dao,02,dao-de-jing,seg,nopunc,reduced_gods,ubc_morality,stopwords,delimiters,120,1429,126,67,28,13,815
G2,Dao,02,dao-de-jing,seg,nopunc,reduced_gods,ubc_emotion,stopwords,delimiters,120,380,28,14,8,4,169
G2,Dao,02,dao-de-jing,seg,nopunc,reduced_deity,reduced_reward,stopwords,delimiters,120,0,0,0,0,0,0
G2,Dao,02,dao-de-jing,seg,nopunc,reduced_deity,ubc_morality,stopwords,delimiters,120,114,2,0,0,0,63
G2,Dao,02,dao-de-jing,seg,nopunc,reduced_gods,reduced_punishment,stopwords,delimiters,120,109,15,13,4,2,42
G2,Dao,03,liezi,seg,nopunc,reduced_deity,ubc_cognition,stopwords,delimiters,120,266,34,20,6,3,154
G2,Dao,03,liezi,seg,nopunc,reduced_gods,reduced_reward,stopwords,delimiters,120,20,1,0,0,0,14
G2,Dao,03,liezi,seg,nopunc,reduced_deity,ubc_religion,stopwords,delimiters,120,366,186,101,48,21,251
G2,Dao,03,liezi,seg,nopunc,reduced_deity,ubc_emotion,stopwords,delimiters,120,226,75,44,24,12,138
G2,Dao,03,liezi,seg,nopunc,reduced_gods,ubc_religion,stopwords,delimiters,120,1093,575,354,147,58,611
G2,Dao,03,liezi,seg,nopunc,reduced_gods,ubc_cognition,stopwords,delimiters,120,1178,286,163,79,41,786
G2,Dao,03,liezi,seg,nopunc,reduced_gods,ubc_morality,stopwords,delimiters,120,800,104,64,30,16,479
G2,Dao,03,liezi,seg,nopunc,reduced_gods,ubc_emotion,stopwords,delimiters,120,689,58,34,16,8,320
G2,Dao,03,liezi,seg,nopunc,reduced_deity,reduced_reward,stopwords,delimiters,120,6,0,0,0,0,3
G2,Dao,03,liezi,seg,nopunc,reduced_deity,ubc_morality,stopwords,delimiters,120,242,25,16,9,5,65
G2,Dao,03,liezi,seg,nopunc,reduced_gods,reduced_punishment,stopwords,delimiters,120,294,33,20,10,5,110
G2,Dao,04,he-guan-zi,seg,nopunc,reduced_deity,ubc_cognition,stopwords,delimiters,120,252,19,7,3,2,168
G2,Dao,04,he-guan-zi,seg,nopunc,reduced_gods,reduced_reward,stopwords,delimiters,120,32,4,1,0,0,13
G2,Dao,04,he-guan-zi,seg,nopunc,reduced_deity,ubc_religion,stopwords,delimiters,120,1785,735,467,249,129,1187
G2,Dao,04,he-guan-zi,seg,nopunc,reduced_deity,ubc_emotion,stopwords,delimiters,120,228,57,25,10,6,137
G2,Dao,04,he-guan-zi,seg,nopunc,reduced_gods,ubc_religion,stopwords,delimiters,120,3266,1470,942,407,219,1997
G2,Dao,04,he-guan-zi,seg,nopunc,reduced_gods,ubc_cognition,stopwords,delimiters,120,811,163,96,53,30,527
G2,Dao,04,he-guan-zi,seg,nopunc,reduced_gods,ubc_morality,stopwords,delimiters,120,1926,241,126,63,28,1124
G2,Dao,04,he-guan-zi,seg,nopunc,reduced_gods,ubc_emotion,stopwords,delimiters,120,664,50,35,16,6,356
G2,Dao,04,he-guan-zi,seg,nopunc,reduced_deity,reduced_reward,stopwords,delimiters,120,16,0,0,0,0,9
G2,Dao,04,he-guan-zi,seg,nopunc,reduced_deity,ubc_morality,stopwords,delimiters,120,757,74,46,16,7,303
G2,Dao,04,he-guan-zi,seg,nopunc,reduced_gods,reduced_punishment,stopwords,delimiters,120,817,85,40,17,9,330
G2,Dao,05,wenzi,seg,nopunc,reduced_deity,ubc_cognition,stopwords,delimiters,120,531,62,34,15,4,302
G2,Dao,05,wenzi,seg,nopunc,reduced_gods,reduced_reward,stopwords,delimiters,120,172,13,4,1,0,106
G2,Dao,05,wenzi,seg,nopunc,reduced_deity,ubc_religion,stopwords,delimiters,120,1597,761,491,232,149,1009
G2,Dao,05,wenzi,seg,nopunc,reduced_deity,ubc_emotion,stopwords,delimiters,120,858,192,107,60,33,573
G2,Dao,05,wenzi,seg,nopunc,reduced_gods,ubc_religion,stopwords,delimiters,120,5372,2394,1551,800,426,3419
G2,Dao,05,wenzi,seg,nopunc,reduced_gods,ubc_cognition,stopwords,delimiters,120,1991,458,240,99,53,1422
G2,Dao,05,wenzi,seg,nopunc,reduced_gods,ubc_morality,stopwords,delimiters,120,4905,616,331,145,78,3040
G2,Dao,05,wenzi,seg,nopunc,reduced_gods,ubc_emotion,stopwords,delimiters,120,2567,283,136,59,27,1334
G2,Dao,05,wenzi,seg,nopunc,reduced_deity,reduced_reward,stopwords,delimiters,120,85,12,8,1,1,38
G2,Dao,05,wenzi,seg,nopunc,reduced_deity,ubc_morality,stopwords,delimiters,120,1196,114,71,26,10,483
G2,Dao,05,wenzi,seg,nopunc,reduced_gods,reduced_punishment,stopwords,delimiters,120,1331,159,93,52,35,491
G2,Dao,06,wenshi-zhenjing,seg,nopunc,reduced_deity,ubc_cognition,stopwords,delimiters,120,464,63,35,13,4,272
G2,Dao,06,wenshi-zhenjing,seg,nopunc,reduced_gods,reduced_reward,stopwords,delimiters,120,8,1,1,1,1,5
G2,Dao,06,wenshi-zhenjing,seg,nopunc,reduced_deity,ubc_religion,stopwords,delimiters,120,1619,766,546,310,161,1005
G2,Dao,06,wenshi-zhenjing,seg,nopunc,reduced_deity,ubc_emotion,stopwords,delimiters,120,175,40,26,9,5,113
G2,Dao,06,wenshi-zhenjing,seg,nopunc,reduced_gods,ubc_religion,stopwords,delimiters,120,2066,1105,758,412,230,1210
G2,Dao,06,wenshi-zhenjing,seg,nopunc,reduced_gods,ubc_cognition,stopwords,delimiters,120,748,171,89,38,19,437
G2,Dao,06,wenshi-zhenjing,seg,nopunc,reduced_gods,ubc_morality,stopwords,delimiters,120,426,52,32,10,4,233
G2,Dao,06,wenshi-zhenjing,seg,nopunc,reduced_gods,ubc_emotion,stopwords,delimiters,120,243,22,15,7,2,128
G2,Dao,06,wenshi-zhenjing,seg,nopunc,reduced_deity,reduced_reward,stopwords,delimiters,120,0,0,0,0,0,0
G2,Dao,06,wenshi-zhenjing,seg,nopunc,reduced_deity,ubc_morality,stopwords,delimiters,120,256,27,17,9,3,117
G2,Dao,06,wenshi-zhenjing,seg,nopunc,reduced_gods,reduced_punishment,stopwords,delimiters,120,75,19,11,8,6,39
G2,Dao,07,lie-xian-zhuan,seg,nopunc,reduced_deity,ubc_cognition,stopwords,delimiters,120,118,15,8,4,3,68
G2,Dao,07,lie-xian-zhuan,seg,nopunc,reduced_gods,reduced_reward,stopwords,delimiters,120,11,2,2,0,0,7
G2,Dao,07,lie-xian-zhuan,seg,nopunc,reduced_deity,ubc_religion,stopwords,delimiters,120,415,98,59,26,18,263
G2,Dao,07,lie-xian-zhuan,seg,nopunc,reduced_deity,ubc_emotion,stopwords,delimiters,120,125,50,32,11,6,66
G2,Dao,07,lie-xian-zhuan,seg,nopunc,reduced_gods,ubc_religion,stopwords,delimiters,120,425,90,55,26,10,247
G2,Dao,07,lie-xian-zhuan,seg,nopunc,reduced_gods,ubc_cognition,stopwords,delimiters,120,140,78,47,17,6,86
G2,Dao,07,lie-xian-zhuan,seg,nopunc,reduced_gods,ubc_morality,stopwords,delimiters,120,156,35,20,9,4,87
G2,Dao,07,lie-xian-zhuan,seg,nopunc,reduced_gods,ubc_emotion,stopwords,delimiters,120,102,28,21,8,5,61
G2,Dao,07,lie-xian-zhuan,seg,nopunc,reduced_deity,reduced_reward,stopwords,delimiters,120,14,1,1,0,0,0
G2,Dao,07,lie-xian-zhuan,seg,nopunc,reduced_deity,ubc_morality,stopwords,delimiters,120,248,43,25,11,9,106
G2,Dao,07,lie-xian-zhuan,seg,nopunc,reduced_gods,reduced_punishment,stopwords,delimiters,120,55,9,6,2,1,25
G2,Dao,08,yuzi,seg,nopunc,reduced_deity,ubc_cognition,stopwords,delimiters,120,4,0,0,0,0,4
G2,Dao,08,yuzi,seg,nopunc,reduced_gods,reduced_reward,stopwords,delimiters,120,0,0,0,0,0,0
G2,Dao,08,yuzi,seg,nopunc,reduced_deity,ubc_religion,stopwords,delimiters,120,18,15,7,2,0,6
G2,Dao,08,yuzi,seg,nopunc,reduced_deity,ubc_emotion,stopwords,delimiters,120,1,0,0,0,0,0
G2,Dao,08,yuzi,seg,nopunc,reduced_gods,ubc_religion,stopwords,delimiters,120,764,425,279,105,61,373
G2,Dao,08,yuzi,seg,nopunc,reduced_gods,ubc_cognition,stopwords,delimiters,120,200,23,13,3,2,158
G2,Dao,08,yuzi,seg,nopunc,reduced_gods,ubc_morality,stopwords,delimiters,120,168,13,3,2,1,75
G2,Dao,08,yuzi,seg,nopunc,reduced_gods,ubc_emotion,stopwords,delimiters,120,48,3,2,2,1,23
G2,Dao,08,yuzi,seg,nopunc,reduced_deity,reduced_reward,stopwords,delimiters,120,0,0,0,0,0,0
G2,Dao,08,yuzi,seg,nopunc,reduced_deity,ubc_morality,stopwords,delimiters,120,2,1,1,0,0,1
G2,Dao,08,yuzi,seg,nopunc,reduced_gods,reduced_punishment,stopwords,delimiters,120,271,42,32,23,19,106
G2,Dao,09,heshanggong,seg,nopunc,reduced_deity,ubc_cognition,stopwords,delimiters,120,240,27,15,5,3,156
G2,Dao,09,heshanggong,seg,nopunc,reduced_gods,reduced_reward,stopwords,delimiters,120,48,10,5,1,0,31
G2,Dao,09,heshanggong,seg,nopunc,reduced_deity,ubc_religion,stopwords,delimiters,120,1559,766,515,254,132,987
G2,Dao,09,heshanggong,seg,nopunc,reduced_deity,ubc_emotion,stopwords,delimiters,120,549,189,129,61,31,324
G2,Dao,09,heshanggong,seg,nopunc,reduced_gods,ubc_religion,stopwords,delimiters,120,4166,2047,1321,615,300,2626
G2,Dao,09,heshanggong,seg,nopunc,reduced_gods,ubc_cognition,stopwords,delimiters,120,1455,299,188,93,52,1009
G2,Dao,09,heshanggong,seg,nopunc,reduced_gods,ubc_morality,stopwords,delimiters,120,3566,441,243,119,63,2153
G2,Dao,09,heshanggong,seg,nopunc,reduced_gods,ubc_emotion,stopwords,delimiters,120,1812,153,90,41,24,776
G2,Dao,09,heshanggong,seg,nopunc,reduced_deity,reduced_reward,stopwords,delimiters,120,51,5,5,3,1,26
G2,Dao,09,heshanggong,seg,nopunc,reduced_deity,ubc_morality,stopwords,delimiters,120,953,102,53,19,6,331
G2,Dao,09,heshanggong,seg,nopunc,reduced_gods,reduced_punishment,stopwords,delimiters,120,692,74,38,22,11,221
G3,Fajia,01,hanfeizi,seg,nopunc,reduced_deity,ubc_cognition,stopwords,delimiters,120,220,19,8,1,0,147
G3,Fajia,01,hanfeizi,seg,nopunc,reduced_gods,reduced_reward,stopwords,delimiters,120,292,34,16,7,2,176
G3,Fajia,01,hanfeizi,seg,nopunc,reduced_deity,ubc_religion,stopwords,delimiters,120,880,456,354,203,128,537
G3,Fajia,01,hanfeizi,seg,nopunc,reduced_deity,ubc_emotion,stopwords,delimiters,120,323,57,28,14,10,182
G3,Fajia,01,hanfeizi,seg,nopunc,reduced_gods,ubc_religion,stopwords,delimiters,120,2078,1070,758,373,201,1225
G3,Fajia,01,hanfeizi,seg,nopunc,reduced_gods,ubc_cognition,stopwords,delimiters,120,1474,333,211,99,53,1026
G3,Fajia,01,hanfeizi,seg,nopunc,reduced_gods,ubc_morality,stopwords,delimiters,120,3095,344,190,90,47,1975
G3,Fajia,01,hanfeizi,seg,nopunc,reduced_gods,ubc_emotion,stopwords,delimiters,120,1794,176,95,51,21,886
G3,Fajia,01,hanfeizi,seg,nopunc,reduced_deity,reduced_reward,stopwords,delimiters,120,66,5,3,0,0,34
G3,Fajia,01,hanfeizi,seg,nopunc,reduced_deity,ubc_morality,stopwords,delimiters,120,753,74,42,14,8,290
G3,Fajia,01,hanfeizi,seg,nopunc,reduced_gods,reduced_punishment,stopwords,delimiters,120,1469,134,79,41,27,482
G3,Fajia,02,shang-jun-shu,seg,nopunc,reduced_deity,ubc_cognition,stopwords,delimiters,120,30,6,2,1,0,23
G3,Fajia,02,shang-jun-shu,seg,nopunc,reduced_gods,reduced_reward,stopwords,delimiters,120,121,12,5,3,3,91
G3,Fajia,02,shang-jun-shu,seg,nopunc,reduced_deity,ubc_religion,stopwords,delimiters,120,62,31,14,4,3,36
G3,Fajia,02,shang-jun-shu,seg,nopunc,reduced_deity,ubc_emotion,stopwords,delimiters,120,10,2,2,2,2,5
G3,Fajia,02,shang-jun-shu,seg,nopunc,reduced_gods,ubc_religion,stopwords,delimiters,120,818,454,252,121,65,497
G3,Fajia,02,shang-jun-shu,seg,nopunc,reduced_gods,ubc_cognition,stopwords,delimiters,120,347,85,56,20,12,249
G3,Fajia,02,shang-jun-shu,seg,nopunc,reduced_gods,ubc_morality,stopwords,delimiters,120,694,84,37,18,6,445
G3,Fajia,02,shang-jun-shu,seg,nopunc,reduced_gods,ubc_emotion,stopwords,delimiters,120,183,20,10,3,2,100
G3,Fajia,02,shang-jun-shu,seg,nopunc,reduced_deity,reduced_reward,stopwords,delimiters,120,7,1,0,0,0,6
G3,Fajia,02,shang-jun-shu,seg,nopunc,reduced_deity,ubc_morality,stopwords,delimiters,120,61,5,3,3,0,27
G3,Fajia,02,shang-jun-shu,seg,nopunc,reduced_gods,reduced_punishment,stopwords,delimiters,120,1048,97,42,25,13,341
G3,Fajia,03,shen-bu-hai,seg,nopunc,reduced_deity,ubc_cognition,stopwords,delimiters,120,0,0,0,0,0,0
G3,Fajia,03,shen-bu-hai,seg,nopunc,reduced_gods,reduced_reward,stopwords,delimiters,120,0,0,0,0,0,0
G3,Fajia,03,shen-bu-hai,seg,nopunc,reduced_deity,ubc_religion,stopwords,delimiters,120,0,0,0,0,0,0
G3,Fajia,03,shen-bu-hai,seg,nopunc,reduced_deity,ubc_emotion,stopwords,delimiters,120,0,0,0,0,0,0
G3,Fajia,03,shen-bu-hai,seg,nopunc,reduced_gods,ubc_religion,stopwords,delimiters,120,288,139,107,69,43,190
G3,Fajia,03,shen-bu-hai,seg,nopunc,reduced_gods,ubc_cognition,stopwords,delimiters,120,110,17,10,6,4,48
G3,Fajia,03,shen-bu-hai,seg,nopunc,reduced_gods,ubc_morality,stopwords,delimiters,120,168,20,11,6,1,94
G3,Fajia,03,shen-bu-hai,seg,nopunc,reduced_gods,ubc_emotion,stopwords,delimiters,120,38,6,3,0,0,11
G3,Fajia,03,shen-bu-hai,seg,nopunc,reduced_deity,reduced_reward,stopwords,delimiters,120,0,0,0,0,0,0
G3,Fajia,03,shen-bu-hai,seg,nopunc,reduced_deity,ubc_morality,stopwords,delimiters,120,0,0,0,0,0,0
G3,Fajia,03,shen-bu-hai,seg,nopunc,reduced_gods,reduced_punishment,stopwords,delimiters,120,46,9,7,5,3,32
G3,Fajia,04,shenzi,seg,nopunc,reduced_deity,ubc_cognition,stopwords,delimiters,120,13,1,0,0,0,4
G3,Fajia,04,shenzi,seg,nopunc,reduced_gods,reduced_reward,stopwords,delimiters,120,16,2,0,0,0,8
G3,Fajia,04,shenzi,seg,nopunc,reduced_deity,ubc_religion,stopwords,delimiters,120,21,11,4,3,3,12
G3,Fajia,04,shenzi,seg,nopunc,reduced_deity,ubc_emotion,stopwords,delimiters,120,11,1,0,0,0,5
G3,Fajia,04,shenzi,seg,nopunc,reduced_gods,ubc_religion,stopwords,delimiters,120,320,156,80,41,18,210
G3,Fajia,04,shenzi,seg,nopunc,reduced_gods,ubc_cognition,stopwords,delimiters,120,155,31,18,7,4,85
G3,Fajia,04,shenzi,seg,nopunc,reduced_gods,ubc_morality,stopwords,delimiters,120,380,40,25,10,6,249
G3,Fajia,04,shenzi,seg,nopunc,reduced_gods,ubc_emotion,stopwords,delimiters,120,192,12,11,6,4,107
G3,Fajia,04,shenzi,seg,nopunc,reduced_deity,reduced_reward,stopwords,delimiters,120,1,0,0,0,0,1
G3,Fajia,04,shenzi,seg,nopunc,reduced_deity,ubc_morality,stopwords,delimiters,120,15,3,1,1,1,4
G3,Fajia,04,shenzi,seg,nopunc,reduced_gods,reduced_punishment,stopwords,delimiters,120,165,7,5,0,0,61
G3,Fajia,05,jian-zhu-ke-shu,seg,nopunc,reduced_deity,ubc_cognition,stopwords,delimiters,120,2,0,0,0,0,2
G3,Fajia,05,jian-zhu-ke-shu,seg,nopunc,reduced_gods,reduced_reward,stopwords,delimiters,120,0,0,0,0,0,0
G3,Fajia,05,jian-zhu-ke-shu,seg,nopunc,reduced_deity,ubc_religion,stopwords,delimiters,120,5,5,5,4,2,0
G3,Fajia,05,jian-zhu-ke-shu,seg,nopunc,reduced_deity,ubc_emotion,stopwords,delimiters,120,2,0,0,0,0,0
G3,Fajia,05,jian-zhu-ke-shu,seg,nopunc,reduced_gods,ubc_religion,stopwords,delimiters,120,19,8,8,5,3,15
G3,Fajia,05,jian-zhu-ke-shu,seg,nopunc,reduced_gods,ubc_cognition,stopwords,delimiters,120,6,1,1,0,0,5
G3,Fajia,05,jian-zhu-ke-shu,seg,nopunc,reduced_gods,ubc_morality,stopwords,delimiters,120,31,4,3,2,0,16
G3,Fajia,05,jian-zhu-ke-shu,seg,nopunc,reduced_gods,ubc_emotion,stopwords,delimiters,120,5,0,0,0,0,2
G3,Fajia,05,jian-zhu-ke-shu,seg,nopunc,reduced_deity,reduced_reward,stopwords,delimiters,120,0,0,0,0,0,0
G3,Fajia,05,jian-zhu-ke-shu,seg,nopunc,reduced_deity,ubc_morality,stopwords,delimiters,120,12,0,0,0,0,6
G3,Fajia,05,jian-zhu-ke-shu,seg,nopunc,reduced_gods,reduced_punishment,stopwords,delimiters,120,4,1,0,0,0,3
G3,Fajia,06,guanzi,seg,nopunc,reduced_deity,ubc_cognition,stopwords,delimiters,120,343,71,40,13,6,193
G3,Fajia,06,guanzi,seg,nopunc,reduced_gods,reduced_reward,stopwords,delimiters,120,509,37,17,7,4,301
G3,Fajia,06,guanzi,seg,nopunc,reduced_deity,ubc_religion,stopwords,delimiters,120,1109,558,419,234,142,704
G3,Fajia,06,guanzi,seg,nopunc,reduced_deity,ubc_emotion,stopwords,delimiters,120,487,123,75,41,23,266
G3,Fajia,06,guanzi,seg,nopunc,reduced_gods,ubc_religion,stopwords,delimiters,120,8016,3934,2645,1294,660,4952
G3,Fajia,06,guanzi,seg,nopunc,reduced_gods,ubc_cognition,stopwords,delimiters,120,2694,556,330,139,82,1861
G3,Fajia,06,guanzi,seg,nopunc,reduced_gods,ubc_morality,stopwords,delimiters,120,7438,1007,619,329,165,4413
G3,Fajia,06,guanzi,seg,nopunc,reduced_gods,ubc_emotion,stopwords,delimiters,120,2802,258,150,77,35,1499
G3,Fajia,06,guanzi,seg,nopunc,reduced_deity,reduced_reward,stopwords,delimiters,120,158,31,8,3,0,102
G3,Fajia,06,guanzi,seg,nopunc,reduced_deity,ubc_morality,stopwords,delimiters,120,853,74,44,20,12,320
G3,Fajia,06,guanzi,seg,nopunc,reduced_gods,reduced_punishment,stopwords,delimiters,120,2449,225,123,72,44,853
G4,Mohism,01,mozi,seg,nopunc,reduced_deity,ubc_cognition,stopwords,delimiters,120,1105,151,80,35,8,654
G4,Mohism,01,mozi,seg,nopunc,reduced_gods,reduced_reward,stopwords,delimiters,120,808,89,50,19,12,498
G4,Mohism,01,mozi,seg,nopunc,reduced_deity,ubc_religion,stopwords,delimiters,120,6389,3288,2238,1180,710,4161
G4,Mohism,01,mozi,seg,nopunc,reduced_deity,ubc_emotion,stopwords,delimiters,120,625,130,77,34,21,398
G4,Mohism,01,mozi,seg,nopunc,reduced_gods,ubc_religion,stopwords,delimiters,120,15942,8271,5305,2576,1372,8782
G4,Mohism,01,mozi,seg,nopunc,reduced_gods,ubc_cognition,stopwords,delimiters,120,5321,1058,615,320,216,3385
G4,Mohism,01,mozi,seg,nopunc,reduced_gods,ubc_morality,stopwords,delimiters,120,8670,1004,558,262,149,5451
G4,Mohism,01,mozi,seg,nopunc,reduced_gods,ubc_emotion,stopwords,delimiters,120,2927,355,180,84,40,1444
G4,Mohism,01,mozi,seg,nopunc,reduced_deity,reduced_reward,stopwords,delimiters,120,369,44,23,9,6,204
G4,Mohism,01,mozi,seg,nopunc,reduced_deity,ubc_morality,stopwords,delimiters,120,2054,185,98,33,13,853
G4,Mohism,01,mozi,seg,nopunc,reduced_gods,reduced_punishment,stopwords,delimiters,120,3006,281,165,93,56,1187
G4,Mohism,02,mo-bian-zhu-xu,seg,nopunc,reduced_deity,ubc_cognition,stopwords,delimiters,120,0,0,0,0,0,0
G4,Mohism,02,mo-bian-zhu-xu,seg,nopunc,reduced_gods,reduced_reward,stopwords,delimiters,120,0,0,0,0,0,0
G4,Mohism,02,mo-bian-zhu-xu,seg,nopunc,reduced_deity,ubc_religion,stopwords,delimiters,120,0,0,0,0,0,0
G4,Mohism,02,mo-bian-zhu-xu,seg,nopunc,reduced_deity,ubc_emotion,stopwords,delimiters,120,0,0,0,0,0,0
G4,Mohism,02,mo-bian-zhu-xu,seg,nopunc,reduced_gods,ubc_religion,stopwords,delimiters,120,1,0,0,0,0,0
G4,Mohism,02,mo-bian-zhu-xu,seg,nopunc,reduced_gods,ubc_cognition,stopwords,delimiters,120,5,4,2,1,1,0
G4,Mohism,02,mo-bian-zhu-xu,seg,nopunc,reduced_gods,ubc_morality,stopwords,delimiters,120,1,1,1,0,0,1
G4,Mohism,02,mo-bian-zhu-xu,seg,nopunc,reduced_gods,ubc_emotion,stopwords,delimiters,120,0,0,0,0,0,0
G4,Mohism,02,mo-bian-zhu-xu,seg,nopunc,reduced_deity,reduced_reward,stopwords,delimiters,120,0,0,0,0,0,0
G4,Mohism,02,mo-bian-zhu-xu,seg,nopunc,reduced_deity,ubc_morality,stopwords,delimiters,120,0,0,0,0,0,0
G4,Mohism,02,mo-bian-zhu-xu,seg,nopunc,reduced_gods,reduced_punishment,stopwords,delimiters,120,1,0,0,0,0,0
G5,Names,01,gongsunlongzi,seg,nopunc,reduced_deity,ubc_cognition,stopwords,delimiters,120,22,7,6,4,3,11
G5,Names,01,gongsunlongzi,seg,nopunc,reduced_gods,reduced_reward,stopwords,delimiters,120,4,2,1,0,0,4
G5,Names,01,gongsunlongzi,seg,nopunc,reduced_deity,ubc_religion,stopwords,delimiters,120,11,11,10,3,3,0
G5,Names,01,gongsunlongzi,seg,nopunc,reduced_deity,ubc_emotion,stopwords,delimiters,120,0,0,0,0,0,0
